online_order,brand,product_line,product_size,list_price,gender,past_3_years_bike_related_purchases,wealth_segment,owns_car,property_valuation,age
1,5.0,4.0,2.0,8.954055379762055,0,7.070707070707071,0,1,10.0,1.1864406779661016
0,3.0,1.0,1.0,0.8264164735075454,0,8.787878787878787,1,1,8.0,0.847457627118644
1,1.0,2.0,1.0,8.134371423350293,0,0.30303030303030304,0,1,8.0,2.711864406779661
1,1.0,1.0,1.0,3.5401498465947894,1,8.080808080808081,0,1,9.0,2.3728813559322033
1,6.0,1.0,1.0,6.1594356227097435,1,8.383838383838384,1,0,10.0,1.3559322033898304
0,1.0,4.0,2.0,9.963788675906248,1,1.4141414141414141,1,0,9.0,1.8644067796610164
1,4.0,1.0,1.0,5.7905898646764085,1,1.4141414141414141,0,0,10.0,4.915254237288136
1,5.0,1.0,2.0,7.806305483154282,0,2.929292929292929,1,1,9.0,3.0508474576271185
1,3.0,1.0,1.0,1.0381060467621406,1,3.9393939393939394,0,0,8.0,1.694915254237288
0,4.0,3.0,1.0,3.253825512392641,1,9.595959595959595,0,0,12.0,6.779661016949153
1,2.0,1.0,2.0,10.0,1,8.787878787878787,0,0,12.0,2.5423728813559316
1,6.0,1.0,1.0,5.8627720658247835,1,1.9191919191919191,0,1,11.0,3.7288135593220337
1,3.0,2.0,2.0,0.0,0,4.848484848484849,0,1,11.0,1.3559322033898304
1,1.0,2.0,1.0,1.9474767487713163,1,7.777777777777778,0,0,3.0,2.88135593220339
1,6.0,1.0,1.0,5.063910823002127,0,8.787878787878787,2,0,6.0,4.406779661016949
1,3.0,1.0,1.0,6.954497802314065,1,8.787878787878787,0,1,9.0,6.9491525423728815
1,3.0,1.0,1.0,8.566743289123139,1,8.383838383838384,0,1,12.0,2.203389830508475
0,2.0,3.0,1.0,2.705654352572303,0,0.8080808080808081,0,0,10.0,6.271186440677966
0,6.0,1.0,1.0,8.45233858790263,1,2.121212121212121,0,1,12.0,2.711864406779661
0,6.0,1.0,1.0,8.45233858790263,0,6.96969696969697,0,0,10.0,3.898305084745762
1,1.0,1.0,1.0,2.241687745857098,1,0.20202020202020202,2,1,9.0,5.762711864406779
0,6.0,1.0,1.0,0.7880892154694008,1,9.393939393939394,1,0,9.0,4.406779661016949
1,4.0,1.0,1.0,5.705567791638216,0,8.787878787878787,0,0,9.0,4.915254237288136
0,5.0,2.0,1.0,3.7552537678051037,0,4.545454545454545,1,0,3.0,1.5254237288135593
1,6.0,1.0,1.0,8.420214863474172,1,6.8686868686868685,0,0,7.0,3.898305084745762
1,2.0,2.0,1.0,8.216989025997135,1,5.151515151515151,2,0,11.0,7.11864406779661
0,2.0,1.0,2.0,7.008694564935129,0,7.2727272727272725,1,0,11.0,2.5423728813559316
0,6.0,1.0,1.0,5.847960528214057,0,7.575757575757575,2,1,6.0,7.966101694915253
0,4.0,2.0,1.0,2.555374953112828,1,0.20202020202020202,2,0,9.0,3.0508474576271185
1,4.0,2.0,2.0,5.906821963394344,0,7.575757575757575,0,1,10.0,5.2542372881355925
0,4.0,1.0,1.0,7.934319486789842,0,9.797979797979798,1,0,8.0,4.067796610169491
0,1.0,1.0,1.0,5.539322708780166,0,9.09090909090909,0,0,8.0,6.271186440677966
0,2.0,1.0,1.0,6.611476056283844,0,1.0101010101010102,0,0,8.0,4.745762711864407
1,3.0,1.0,1.0,3.7669875833149,1,1.8181818181818181,0,1,6.0,3.7288135593220337
1,4.0,1.0,1.0,1.6879382147288242,1,2.0202020202020203,0,1,5.0,4.237288135593221
1,6.0,1.0,1.0,0.23241610802804583,1,1.1111111111111112,1,0,11.0,1.0169491525423728
1,1.0,1.0,1.0,9.297702288094026,1,4.343434343434343,2,1,8.0,2.88135593220339
0,2.0,2.0,1.0,4.656785896338474,0,1.6161616161616161,2,1,9.0,6.440677966101695
1,4.0,1.0,1.0,4.5527685072086035,0,3.6363636363636362,0,0,10.0,5.2542372881355925
0,4.0,2.0,1.0,2.555374953112828,0,6.565656565656566,2,1,6.0,3.7288135593220337
0,2.0,1.0,1.0,5.027747588316199,1,7.878787878787879,2,0,4.0,5.593220338983051
1,1.0,1.0,1.0,5.539322708780166,1,5.555555555555555,0,1,10.0,1.694915254237288
0,5.0,2.0,1.0,3.7552537678051037,1,2.929292929292929,0,0,11.0,5.2542372881355925
0,2.0,1.0,2.0,7.008694564935129,1,9.797979797979798,1,1,12.0,3.389830508474576
0,1.0,1.0,1.0,4.48688601848557,0,1.3131313131313131,0,0,9.0,6.9491525423728815
1,5.0,1.0,1.0,6.073307493291529,1,5.757575757575758,0,0,10.0,5.762711864406779
0,4.0,3.0,1.0,3.253825512392641,1,3.4343434343434343,1,1,8.0,1.1864406779661016
0,2.0,1.0,2.0,10.0,0,2.121212121212121,2,1,10.0,4.237288135593221
0,2.0,1.0,2.0,7.008694564935129,0,2.2222222222222223,0,0,10.0,3.5593220338983054
1,1.0,1.0,1.0,4.48688601848557,0,4.444444444444445,2,0,1.0,3.7288135593220337
1,2.0,1.0,1.0,2.3261327460013663,1,1.1111111111111112,0,0,11.0,4.237288135593221
0,5.0,1.0,2.0,2.6812249333961704,0,1.7171717171717171,0,1,3.0,1.5254237288135593
0,4.0,1.0,1.0,2.762447943216028,0,2.121212121212121,1,0,7.0,3.898305084745762
1,1.0,2.0,1.0,1.9474767487713163,0,4.040404040404041,2,0,10.0,7.966101694915253
0,1.0,1.0,1.0,2.708683985265406,1,7.373737373737374,0,0,11.0,4.237288135593221
1,4.0,2.0,1.0,2.555374953112828,0,3.0303030303030303,0,0,10.0,4.067796610169491
0,1.0,4.0,2.0,9.963788675906248,0,4.545454545454545,1,1,12.0,4.067796610169491
1,6.0,1.0,1.0,8.420214863474172,0,2.0202020202020203,2,1,12.0,4.237288135593221
1,1.0,2.0,2.0,8.491579544689488,0,9.292929292929292,0,1,12.0,4.576271186440677
1,5.0,1.0,1.0,6.073307493291529,0,9.696969696969697,0,0,9.0,3.898305084745762
1,3.0,1.0,1.0,7.813999788406608,1,9.595959595959595,0,1,10.0,3.7288135593220337
0,1.0,1.0,1.0,4.869773883604399,1,1.6161616161616161,1,1,12.0,1.8644067796610164
0,5.0,1.0,1.0,3.032950862243083,0,8.080808080808081,0,0,9.0,4.067796610169491
1,4.0,2.0,2.0,5.906821963394344,0,8.585858585858587,0,1,10.0,5.932203389830508
0,2.0,1.0,1.0,2.3261327460013663,1,7.979797979797979,1,0,11.0,6.271186440677966
0,1.0,1.0,2.0,0.9166322025910575,1,1.1111111111111112,0,1,9.0,7.288135593220338
1,5.0,1.0,1.0,6.073307493291529,1,4.848484848484849,2,0,6.0,1.8644067796610164
1,2.0,1.0,1.0,2.344454810383465,1,3.3333333333333335,0,1,6.0,7.457627118644067
1,6.0,1.0,1.0,9.526126975272428,1,1.4141414141414141,0,0,11.0,7.796610169491525
1,2.0,2.0,2.0,9.051292162388314,0,1.4141414141414141,0,1,8.0,2.0338983050847457
0,1.0,1.0,1.0,2.241687745857098,1,1.8181818181818181,2,0,5.0,1.3559322033898304
0,4.0,1.0,1.0,5.465986361843942,0,6.363636363636363,2,1,11.0,4.406779661016949
1,1.0,2.0,1.0,1.9474767487713163,0,8.98989898989899,2,1,8.0,2.3728813559322033
0,5.0,1.0,2.0,7.806305483154282,1,4.141414141414141,0,1,8.0,2.5423728813559316
0,1.0,1.0,1.0,5.539322708780166,1,7.171717171717171,2,0,7.0,4.915254237288136
1,1.0,1.0,1.0,6.14505688976946,0,9.696969696969697,0,1,12.0,2.711864406779661
0,6.0,2.0,1.0,5.582074192338397,0,4.141414141414141,2,0,10.0,4.915254237288136
1,6.0,1.0,1.0,5.847960528214057,1,4.343434343434343,2,0,5.0,4.067796610169491
0,2.0,1.0,1.0,8.482009752531908,1,4.141414141414141,1,0,8.0,4.237288135593221
1,2.0,2.0,2.0,9.051292162388314,0,2.6262626262626263,2,1,2.0,7.288135593220338
0,5.0,1.0,1.0,6.69159300972368,1,9.595959595959595,0,1,4.0,4.067796610169491
1,3.0,2.0,1.0,8.64642743789253,0,8.88888888888889,0,1,9.0,4.237288135593221
1,6.0,1.0,1.0,5.8627720658247835,1,0.7070707070707071,0,0,4.0,6.101694915254236
0,3.0,1.0,1.0,3.7669875833149,1,8.383838383838384,1,0,8.0,0.6779661016949152
1,1.0,1.0,1.0,7.528492974137518,0,2.121212121212121,1,1,9.0,4.406779661016949
0,2.0,1.0,2.0,10.0,1,2.0202020202020203,0,0,3.0,8.135593220338983
0,6.0,4.0,2.0,9.033018187414042,1,1.8181818181818181,2,0,4.0,1.3559322033898304
0,1.0,1.0,1.0,2.0653438873553713,1,5.858585858585858,2,0,12.0,6.779661016949153
0,6.0,1.0,1.0,0.7880892154694008,1,8.383838383838384,0,1,10.0,7.796610169491525
1,5.0,1.0,1.0,1.0526771373337311,1,6.8686868686868685,2,0,9.0,6.101694915254236
1,1.0,1.0,1.0,7.528492974137518,1,5.252525252525253,2,0,6.0,5.593220338983051
1,1.0,1.0,1.0,7.074865590105126,0,2.8282828282828283,1,1,5.0,7.288135593220338
1,6.0,1.0,1.0,0.7880892154694008,1,3.6363636363636362,2,0,10.0,4.745762711864407
1,3.0,2.0,1.0,3.5130755099881705,0,6.363636363636363,0,1,7.0,1.1864406779661016
1,3.0,1.0,1.0,7.813999788406608,0,0.10101010101010101,0,1,11.0,4.915254237288136
0,3.0,1.0,1.0,1.0753753378280904,1,9.8989898989899,2,1,1.0,3.0508474576271185
0,5.0,2.0,1.0,3.7552537678051037,1,4.848484848484849,0,1,9.0,4.237288135593221
1,1.0,1.0,1.0,5.481952045242517,0,7.373737373737374,1,0,7.0,1.1864406779661016
0,3.0,4.0,1.0,5.10257470689506,0,4.747474747474747,1,0,8.0,1.3559322033898304
0,4.0,2.0,2.0,3.666913525626846,1,2.323232323232323,0,0,12.0,7.11864406779661
1,6.0,1.0,1.0,5.063910823002127,0,7.979797979797979,2,1,9.0,6.440677966101695
1,3.0,2.0,1.0,3.5130755099881705,1,0.10101010101010101,0,0,9.0,2.3728813559322033
0,4.0,2.0,1.0,2.555374953112828,0,5.353535353535354,0,0,6.0,5.593220338983051
0,6.0,4.0,1.0,6.995421888374869,0,4.646464646464646,2,1,9.0,0.3389830508474576
0,1.0,1.0,1.0,9.297702288094026,0,0.30303030303030304,0,0,1.0,4.915254237288136
0,2.0,1.0,2.0,10.0,1,9.8989898989899,2,0,5.0,7.288135593220338
0,4.0,1.0,1.0,1.6879382147288242,0,2.0202020202020203,1,0,9.0,7.288135593220338
0,5.0,2.0,1.0,3.7552537678051037,1,1.2121212121212122,1,0,6.0,1.0169491525423728
1,5.0,1.0,1.0,6.69159300972368,1,8.98989898989899,2,1,5.0,5.084745762711864
0,1.0,1.0,1.0,4.869773883604399,0,1.2121212121212122,1,1,7.0,7.288135593220338
0,6.0,1.0,1.0,5.063910823002127,1,3.3333333333333335,2,1,8.0,6.9491525423728815
1,1.0,1.0,1.0,7.074865590105126,0,6.565656565656566,1,0,3.0,2.5423728813559316
1,4.0,1.0,1.0,1.6753868792859687,0,5.353535353535354,0,1,11.0,6.440677966101695
1,4.0,2.0,1.0,4.927144547142047,0,5.454545454545454,0,1,10.0,7.966101694915253
0,3.0,1.0,1.0,7.813999788406608,0,6.0606060606060606,2,1,8.0,2.5423728813559316
0,2.0,2.0,1.0,8.216989025997135,1,2.2222222222222223,2,1,4.0,4.237288135593221
1,6.0,1.0,1.0,3.561645811893473,1,9.696969696969697,0,1,1.0,3.0508474576271185
1,6.0,1.0,1.0,5.8627720658247835,0,6.8686868686868685,0,0,9.0,4.067796610169491
0,1.0,1.0,1.0,9.297702288094026,1,0.6060606060606061,0,1,6.0,7.627118644067797
0,3.0,1.0,1.0,4.330499264232062,0,1.1111111111111112,2,1,8.0,4.067796610169491
1,4.0,1.0,1.0,7.422936723957183,1,0.20202020202020202,0,1,7.0,5.2542372881355925
0,3.0,1.0,1.0,4.330499264232062,0,8.181818181818182,2,1,1.0,2.0338983050847457
1,5.0,1.0,1.0,6.69159300972368,1,1.0101010101010102,2,0,6.0,4.067796610169491
0,2.0,1.0,1.0,2.3261327460013663,0,4.545454545454545,0,0,5.0,7.11864406779661
0,2.0,2.0,1.0,8.216989025997135,1,2.727272727272727,0,0,9.0,1.694915254237288
1,6.0,1.0,1.0,5.8627720658247835,1,4.94949494949495,1,1,4.0,1.694915254237288
0,5.0,1.0,1.0,6.69159300972368,1,0.40404040404040403,2,1,8.0,7.288135593220338
0,5.0,1.0,1.0,6.69159300972368,1,1.3131313131313131,2,1,8.0,6.101694915254236
0,1.0,1.0,2.0,0.9166322025910575,1,0.6060606060606061,1,0,9.0,8.135593220338983
0,4.0,3.0,1.0,3.253825512392641,1,5.05050505050505,2,0,12.0,5.084745762711864
0,6.0,1.0,1.0,5.8627720658247835,1,6.161616161616162,1,1,8.0,7.627118644067797
0,2.0,1.0,2.0,10.0,1,8.686868686868687,1,0,9.0,6.440677966101695
1,6.0,1.0,1.0,6.746943918132594,1,9.8989898989899,1,0,4.0,4.915254237288136
1,5.0,1.0,1.0,5.3721639271734025,1,8.98989898989899,0,0,8.0,5.084745762711864
0,4.0,3.0,1.0,3.253825512392641,1,0.6060606060606061,0,1,11.0,2.0338983050847457
1,4.0,1.0,1.0,2.762447943216028,0,4.848484848484849,2,1,5.0,1.1864406779661016
0,5.0,1.0,1.0,5.611985804006811,1,8.686868686868687,2,1,9.0,4.576271186440677
0,1.0,1.0,2.0,5.093726255854887,0,5.353535353535354,0,0,1.0,4.576271186440677
1,1.0,1.0,1.0,7.074865590105126,1,2.929292929292929,1,1,7.0,0.847457627118644
0,3.0,1.0,1.0,4.330499264232062,0,4.848484848484849,0,1,4.0,6.610169491525423
0,5.0,1.0,1.0,9.451251767285738,1,6.96969696969697,2,0,7.0,4.745762711864407
1,5.0,4.0,2.0,8.954055379762055,0,0.20202020202020202,2,1,2.0,6.610169491525423
1,1.0,1.0,1.0,2.0653438873553713,0,3.2323232323232323,1,1,6.0,3.0508474576271185
1,4.0,2.0,1.0,2.555374953112828,1,2.2222222222222223,0,0,8.0,3.7288135593220337
1,1.0,1.0,1.0,4.869773883604399,1,3.6363636363636362,2,0,4.0,1.694915254237288
0,5.0,1.0,1.0,6.69159300972368,0,3.6363636363636362,0,1,4.0,4.915254237288136
0,6.0,1.0,1.0,5.8627720658247835,0,4.040404040404041,0,1,8.0,8.305084745762713
0,6.0,1.0,1.0,3.0310753753378283,1,7.171717171717171,2,1,1.0,1.1864406779661016
0,3.0,1.0,1.0,9.58734479143624,1,2.929292929292929,0,0,9.0,2.3728813559322033
1,5.0,1.0,2.0,2.6812249333961704,0,7.070707070707071,0,0,7.0,3.389830508474576
1,1.0,2.0,1.0,8.134371423350293,0,9.494949494949495,0,1,9.0,6.440677966101695
1,3.0,1.0,1.0,0.8264164735075454,0,7.979797979797979,1,0,11.0,2.711864406779661
0,6.0,1.0,1.0,5.063910823002127,1,8.585858585858587,1,0,8.0,4.915254237288136
0,1.0,2.0,2.0,8.491579544689488,0,9.8989898989899,1,1,1.0,4.237288135593221
0,5.0,1.0,2.0,8.659652025044965,1,7.2727272727272725,1,0,3.0,3.7288135593220337
1,6.0,1.0,1.0,5.8627720658247835,0,3.6363636363636362,0,1,6.0,6.440677966101695
1,6.0,1.0,1.0,5.8627720658247835,1,6.96969696969697,0,0,8.0,4.745762711864407
1,6.0,1.0,1.0,5.847960528214057,1,8.181818181818182,0,1,11.0,1.694915254237288
0,2.0,1.0,1.0,5.027747588316199,0,5.252525252525253,2,1,8.0,4.237288135593221
0,6.0,1.0,1.0,5.063910823002127,1,0.0,2,0,9.0,2.5423728813559316
1,1.0,2.0,1.0,1.9474767487713163,1,3.5353535353535355,1,1,8.0,2.88135593220339
0,2.0,2.0,1.0,4.656785896338474,1,8.88888888888889,2,1,7.0,4.067796610169491
0,5.0,1.0,1.0,9.451251767285738,1,3.7373737373737375,0,0,6.0,7.288135593220338
1,6.0,1.0,1.0,6.746943918132594,0,6.666666666666667,1,1,6.0,6.610169491525423
1,5.0,1.0,1.0,5.611985804006811,0,3.0303030303030303,0,0,8.0,6.440677966101695
0,5.0,1.0,1.0,6.69159300972368,0,0.9090909090909091,0,0,12.0,8.135593220338983
0,5.0,2.0,1.0,3.7552537678051037,1,2.727272727272727,1,1,9.0,6.610169491525423
0,3.0,1.0,1.0,3.7669875833149,1,9.393939393939394,0,1,9.0,0.3389830508474576
1,5.0,1.0,1.0,5.3721639271734025,0,2.323232323232323,2,0,10.0,4.067796610169491
0,1.0,1.0,2.0,8.804737768459121,1,3.6363636363636362,1,1,8.0,1.3559322033898304
0,1.0,1.0,1.0,2.0653438873553713,0,6.262626262626262,0,0,4.0,3.0508474576271185
0,1.0,1.0,2.0,5.047223798486146,1,8.686868686868687,0,1,7.0,4.067796610169491
1,1.0,1.0,2.0,8.804737768459121,1,1.3131313131313131,0,1,10.0,4.406779661016949
0,4.0,2.0,2.0,5.906821963394344,0,3.131313131313131,0,0,8.0,1.3559322033898304
0,6.0,1.0,1.0,0.7880892154694008,1,5.454545454545454,0,1,10.0,6.9491525423728815
1,1.0,1.0,1.0,2.0653438873553713,0,4.94949494949495,0,1,9.0,0.6779661016949152
1,6.0,4.0,2.0,9.033018187414042,0,5.252525252525253,2,0,8.0,3.7288135593220337
0,2.0,2.0,1.0,2.50786261817972,0,2.8282828282828283,0,1,10.0,4.237288135593221
0,2.0,3.0,1.0,2.705654352572303,0,5.353535353535354,0,0,2.0,7.966101694915253
0,4.0,1.0,1.0,2.762447943216028,0,0.6060606060606061,1,1,12.0,6.610169491525423
0,1.0,1.0,1.0,4.48688601848557,1,7.070707070707071,0,1,5.0,0.6779661016949152
1,1.0,1.0,1.0,2.241687745857098,0,0.10101010101010101,0,1,6.0,4.067796610169491
1,2.0,1.0,1.0,8.482009752531908,1,5.656565656565657,1,0,10.0,7.796610169491525
0,3.0,2.0,2.0,0.0,0,2.121212121212121,0,1,10.0,4.237288135593221
0,3.0,2.0,1.0,8.64642743789253,1,1.6161616161616161,1,1,2.0,6.610169491525423
1,5.0,1.0,1.0,5.3721639271734025,0,3.3333333333333335,2,1,11.0,0.5084745762711864
1,1.0,1.0,1.0,3.5401498465947894,0,5.555555555555555,2,0,11.0,5.084745762711864
0,1.0,1.0,2.0,5.047223798486146,0,10.0,1,1,11.0,1.1864406779661016
0,3.0,1.0,1.0,4.330499264232062,1,6.767676767676767,1,1,10.0,1.1864406779661016
1,3.0,1.0,1.0,9.58734479143624,0,5.05050505050505,1,1,3.0,5.2542372881355925
0,2.0,2.0,1.0,4.656785896338474,1,7.979797979797979,1,0,7.0,3.389830508474576
1,1.0,1.0,1.0,5.539322708780166,1,1.5151515151515151,2,0,10.0,5.2542372881355925
0,4.0,1.0,1.0,5.7905898646764085,1,8.98989898989899,2,0,8.0,6.440677966101695
0,1.0,1.0,1.0,5.539322708780166,0,2.525252525252525,1,1,8.0,4.406779661016949
1,3.0,1.0,1.0,1.0753753378280904,1,1.0101010101010102,0,0,10.0,1.694915254237288
0,1.0,1.0,1.0,6.14505688976946,1,0.30303030303030304,2,0,11.0,6.9491525423728815
1,1.0,2.0,1.0,1.9474767487713163,1,9.8989898989899,0,1,10.0,3.220338983050847
0,4.0,2.0,2.0,3.666913525626846,0,8.787878787878787,0,0,2.0,4.745762711864407
1,3.0,1.0,1.0,0.8264164735075454,1,4.040404040404041,0,0,8.0,4.067796610169491
1,5.0,1.0,2.0,2.6812249333961704,1,1.9191919191919191,0,0,9.0,2.203389830508475
0,1.0,4.0,2.0,9.963788675906248,1,2.525252525252525,1,1,12.0,5.593220338983051
0,1.0,1.0,1.0,0.28603579775518645,0,6.767676767676767,0,0,7.0,4.237288135593221
1,5.0,1.0,1.0,1.0526771373337311,0,8.484848484848484,0,1,8.0,0.6779661016949152
1,5.0,1.0,2.0,8.431467784905697,0,1.5151515151515151,2,0,8.0,3.0508474576271185
1,6.0,1.0,1.0,8.634164638896639,1,2.121212121212121,2,0,7.0,6.779661016949153
0,4.0,1.0,1.0,1.6753868792859687,0,6.565656565656566,2,0,9.0,2.711864406779661
0,6.0,1.0,1.0,3.561645811893473,0,10.0,1,1,4.0,7.288135593220338
1,5.0,2.0,1.0,2.780770007598127,0,10.0,2,0,7.0,4.067796610169491
1,4.0,1.0,1.0,1.6753868792859687,1,8.181818181818182,0,0,10.0,3.898305084745762
0,1.0,1.0,1.0,3.5401498465947894,0,2.323232323232323,2,0,9.0,7.796610169491525
1,4.0,1.0,1.0,5.465986361843942,0,0.0,0,0,7.0,3.5593220338983054
0,1.0,1.0,2.0,5.047223798486146,0,6.96969696969697,0,0,4.0,4.067796610169491
1,6.0,1.0,1.0,5.8627720658247835,0,9.09090909090909,0,0,9.0,0.847457627118644
0,3.0,4.0,1.0,5.10257470689506,0,7.373737373737374,0,1,11.0,5.593220338983051
1,3.0,4.0,1.0,5.10257470689506,0,1.5151515151515151,2,0,2.0,7.288135593220338
0,3.0,2.0,2.0,0.0,0,3.8383838383838382,1,1,7.0,3.898305084745762
1,1.0,1.0,1.0,6.14505688976946,0,0.6060606060606061,0,1,7.0,2.711864406779661
1,4.0,2.0,2.0,5.906821963394344,0,8.383838383838384,0,0,9.0,7.796610169491525
1,3.0,2.0,1.0,6.099035326478991,1,6.8686868686868685,2,0,9.0,0.847457627118644
1,4.0,2.0,2.0,5.906821963394344,1,7.6767676767676765,0,1,3.0,5.593220338983051
1,1.0,1.0,1.0,0.28603579775518645,1,0.20202020202020202,0,1,7.0,5.593220338983051
1,4.0,1.0,1.0,5.7905898646764085,1,9.393939393939394,2,0,4.0,7.457627118644067
1,4.0,1.0,1.0,5.7905898646764085,1,6.363636363636363,0,1,6.0,6.440677966101695
0,2.0,1.0,1.0,6.611476056283844,1,9.494949494949495,2,0,9.0,0.5084745762711864
1,6.0,1.0,1.0,8.634164638896639,1,3.8383838383838382,0,0,2.0,2.3728813559322033
1,1.0,2.0,1.0,8.134371423350293,1,4.040404040404041,2,1,6.0,7.288135593220338
1,3.0,1.0,1.0,9.58734479143624,0,7.171717171717171,0,1,7.0,0.6779661016949152
1,4.0,3.0,1.0,3.253825512392641,1,8.080808080808081,1,0,10.0,4.406779661016949
1,1.0,1.0,1.0,4.869773883604399,1,2.929292929292929,2,1,8.0,5.2542372881355925
0,6.0,4.0,2.0,6.496782818616373,0,0.20202020202020202,1,1,9.0,1.694915254237288
1,2.0,3.0,1.0,2.705654352572303,0,9.191919191919192,1,0,12.0,5.084745762711864
1,3.0,1.0,1.0,7.813999788406608,0,5.151515151515151,0,0,10.0,3.0508474576271185
0,2.0,1.0,1.0,1.6657209083127353,1,8.080808080808081,0,0,8.0,0.847457627118644
1,6.0,1.0,1.0,5.8627720658247835,1,2.6262626262626263,2,0,1.0,3.7288135593220337
0,2.0,2.0,1.0,1.3398189914689396,0,9.595959595959595,2,1,3.0,2.203389830508475
1,1.0,1.0,1.0,2.241687745857098,0,1.6161616161616161,2,1,9.0,2.88135593220339
0,5.0,1.0,2.0,8.659652025044965,0,2.121212121212121,2,1,1.0,6.271186440677966
0,1.0,1.0,1.0,7.074865590105126,0,8.787878787878787,1,1,8.0,3.389830508474576
0,5.0,2.0,1.0,7.343156396372137,0,6.161616161616162,1,0,10.0,3.898305084745762
1,5.0,1.0,2.0,8.659652025044965,0,1.2121212121212122,0,1,6.0,4.067796610169491
1,1.0,1.0,1.0,2.241687745857098,0,4.444444444444445,1,1,10.0,7.288135593220338
1,3.0,1.0,1.0,4.330499264232062,1,4.242424242424242,2,1,3.0,0.6779661016949152
1,4.0,1.0,1.0,1.6879382147288242,1,7.575757575757575,1,1,9.0,7.288135593220338
0,6.0,1.0,1.0,5.8627720658247835,0,4.040404040404041,0,1,1.0,5.762711864406779
1,1.0,1.0,1.0,5.481952045242517,0,8.686868686868687,2,0,9.0,3.7288135593220337
0,2.0,2.0,1.0,2.50786261817972,0,2.4242424242424243,0,0,4.0,6.440677966101695
1,5.0,1.0,1.0,9.451251767285738,1,9.696969696969697,0,1,8.0,4.237288135593221
1,1.0,1.0,2.0,8.804737768459121,1,1.9191919191919191,2,1,10.0,6.610169491525423
1,5.0,1.0,1.0,6.2488819212680236,1,4.94949494949495,2,1,6.0,4.745762711864407
1,1.0,1.0,1.0,2.241687745857098,0,7.878787878787879,0,0,12.0,3.0508474576271185
0,1.0,1.0,1.0,2.0653438873553713,0,3.131313131313131,0,0,9.0,0.847457627118644
0,2.0,1.0,2.0,10.0,0,2.121212121212121,2,0,8.0,5.423728813559322
1,3.0,4.0,1.0,5.10257470689506,1,0.6060606060606061,1,1,5.0,3.898305084745762
1,2.0,1.0,1.0,8.482009752531908,1,2.323232323232323,0,0,10.0,2.88135593220339
0,4.0,2.0,2.0,5.906821963394344,0,7.979797979797979,2,1,10.0,6.779661016949153
0,2.0,1.0,1.0,5.027747588316199,1,3.5353535353535355,0,0,11.0,4.237288135593221
1,1.0,1.0,1.0,5.481952045242517,1,9.8989898989899,2,1,8.0,7.11864406779661
0,5.0,1.0,1.0,6.2488819212680236,0,6.161616161616162,0,1,9.0,5.084745762711864
0,4.0,1.0,1.0,4.5527685072086035,1,4.94949494949495,0,0,9.0,5.2542372881355925
1,4.0,1.0,1.0,7.934319486789842,0,8.585858585858587,0,0,1.0,5.084745762711864
1,2.0,1.0,2.0,10.0,1,0.20202020202020202,0,1,10.0,4.406779661016949
0,5.0,1.0,1.0,6.073307493291529,0,7.979797979797979,1,1,6.0,7.457627118644067
1,1.0,1.0,1.0,0.28603579775518645,0,9.494949494949495,1,1,4.0,2.5423728813559316
1,1.0,1.0,2.0,0.9166322025910575,1,6.666666666666667,2,1,5.0,4.406779661016949
1,1.0,1.0,1.0,7.528492974137518,1,0.10101010101010101,1,1,11.0,0.6779661016949152
1,3.0,1.0,1.0,0.8264164735075454,0,8.98989898989899,2,1,10.0,3.220338983050847
1,6.0,1.0,1.0,5.847960528214057,0,5.656565656565657,1,1,8.0,0.6779661016949152
0,2.0,3.0,1.0,2.705654352572303,0,1.6161616161616161,2,0,7.0,5.932203389830508
1,3.0,1.0,1.0,4.330499264232062,0,5.959595959595959,0,0,7.0,8.135593220338983
1,4.0,2.0,2.0,5.906821963394344,1,0.40404040404040403,1,1,9.0,1.5254237288135593
1,4.0,1.0,1.0,1.6879382147288242,0,7.070707070707071,1,1,2.0,1.0169491525423728
1,1.0,1.0,1.0,7.074865590105126,0,2.929292929292929,2,1,9.0,6.779661016949153
0,5.0,4.0,2.0,8.954055379762055,1,7.373737373737374,2,1,5.0,3.5593220338983054
0,1.0,1.0,1.0,2.0653438873553713,1,8.080808080808081,1,0,4.0,1.1864406779661016
1,5.0,1.0,1.0,6.69159300972368,0,4.545454545454545,1,0,8.0,2.3728813559322033
1,3.0,1.0,1.0,9.58734479143624,0,1.2121212121212122,2,0,1.0,7.796610169491525
1,5.0,1.0,1.0,9.451251767285738,0,7.6767676767676765,1,1,9.0,7.288135593220338
0,5.0,1.0,2.0,8.659652025044965,1,6.96969696969697,0,1,5.0,2.0338983050847457
0,5.0,1.0,1.0,1.0526771373337311,0,4.94949494949495,0,1,7.0,4.915254237288136
0,6.0,1.0,1.0,6.1594356227097435,1,4.848484848484849,0,0,9.0,2.711864406779661
0,1.0,1.0,1.0,2.241687745857098,0,7.575757575757575,1,0,1.0,3.898305084745762
1,6.0,1.0,1.0,0.23241610802804583,0,0.0,2,1,8.0,7.11864406779661
0,5.0,1.0,1.0,5.611985804006811,1,9.797979797979798,0,0,12.0,5.084745762711864
1,1.0,1.0,1.0,7.074865590105126,0,0.7070707070707071,0,0,10.0,1.0169491525423728
0,1.0,1.0,1.0,0.4248218287440009,0,2.8282828282828283,1,1,11.0,7.288135593220338
0,5.0,1.0,1.0,6.2488819212680236,1,9.292929292929292,1,1,5.0,1.694915254237288
